miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-184	hg38:chr15:79209840-79209862:+	3	2.456097	N	mature,MIMAT0000454
hsa-mir-185	hg38:chr22:20033153-20033174:+	5	4.093495	N	mature,MIMAT0000455
hsa-mir-185	hg38:chr22:20033153-20033175:+	52	42.572353	N	mature,MIMAT0000455
hsa-mir-185	hg38:chr22:20033153-20033176:+	6	4.912195	N	mature,MIMAT0000455
hsa-mir-185	hg38:chr22:20033187-20033207:+	1	0.818699	N	mature,MIMAT0004611
hsa-mir-185	hg38:chr22:20033188-20033208:+	5	4.093495	N	mature,MIMAT0004611
hsa-mir-186	hg38:chr1:71067679-71067700:-	1	0.818699	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067679-71067701:-	1	0.818699	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067679-71067703:-	42	34.385362	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067699:-	1	0.818699	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067700:-	2	1.637398	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067702:-	3	2.456097	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067703:-	222	181.751197	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067681-71067699:-	2	1.637398	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067681-71067703:-	187	153.096729	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067682-71067703:-	21	17.192681	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067683-71067702:-	1	0.818699	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067683-71067703:-	13	10.643088	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067684-71067703:-	2	1.637398	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067685-71067703:-	1	0.818699	N	mature,MIMAT0000456
hsa-mir-187	hg38:chr18:35904834-35904857:-	1	0.818699	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904835-35904857:-	2	1.637398	N	mature,MIMAT0000262
hsa-mir-188	hg38:chrX:50003517-50003537:+	1	0.818699	N	mature,MIMAT0000457
hsa-mir-18a	hg38:chr13:91350756-91350776:+	1	0.818699	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350756-91350778:+	2	1.637398	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350756-91350779:+	9	7.368292	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350797-91350819:+	1	0.818699	N	mature,MIMAT0002891
hsa-mir-18a	hg38:chr13:91350797-91350821:+	1	0.818699	N	mature,MIMAT0002891
hsa-mir-18a	hg38:chr13:91350798-91350822:+	1	0.818699	N	mature,MIMAT0002891
hsa-mir-190a	hg38:chr15:62823971-62823992:+	2	1.637398	N	mature,MIMAT0000458
hsa-mir-190b	hg38:chr1:154193711-154193734:-	1	0.818699	N	mature,MIMAT0004929
hsa-mir-191	hg38:chr3:49020630-49020652:-	2	1.637398	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020630-49020653:-	1	0.818699	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020631-49020652:-	8	6.549593	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020631-49020653:-	9	7.368292	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020632-49020652:-	1	0.818699	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020632-49020653:-	7	5.730894	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020633-49020652:-	4	3.274796	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020637-49020653:-	1	0.818699	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020652-49020673:-	1	0.818699	N	stemloop
hsa-mir-191	hg38:chr3:49020670-49020694:-	1	0.818699	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020670-49020695:-	2	1.637398	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020671-49020694:-	3	2.456097	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020671-49020695:-	265	216.955258	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020690:-	1	0.818699	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020691:-	1	0.818699	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020692:-	2	1.637398	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020694:-	11	9.005690	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020695:-	1484	1214.949445	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020690:-	2	1.637398	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020691:-	1	0.818699	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020692:-	1	0.818699	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020694:-	8	6.549593	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020695:-	803	657.415367	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020674-49020691:-	1	0.818699	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020674-49020695:-	98	80.232511	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020675-49020694:-	1	0.818699	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020675-49020695:-	30	24.560973	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020676-49020695:-	1	0.818699	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020677-49020695:-	6	4.912195	N	mature,MIMAT0000440
hsa-mir-1910	hg38:chr16:85741669-85741690:-	1	0.818699	N	mature,MIMAT0007884
hsa-mir-192	hg38:chr11:64891159-64891181:-	1	0.818699	N	mature,MIMAT0004543
hsa-mir-192	hg38:chr11:64891162-64891181:-	1	0.818699	N	mature,MIMAT0004543
hsa-mir-192	hg38:chr11:64891200-64891223:-	11	9.005690	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891200-64891224:-	4	3.274796	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891201-64891223:-	248	203.037374	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891201-64891224:-	21	17.192681	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891202-64891223:-	2	1.637398	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891202-64891224:-	64	52.396742	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891203-64891223:-	3	2.456097	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891203-64891224:-	226	185.025994	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891203-64891225:-	1	0.818699	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891204-64891224:-	13	10.643088	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891205-64891223:-	2	1.637398	Y	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891205-64891224:-	9	7.368292	N	mature,MIMAT0000222
hsa-mir-193a	hg38:chr17:31560016-31560032:+	1	0.818699	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560016-31560034:+	2	1.637398	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560016-31560035:+	22	18.011380	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560016-31560036:+	7	5.730894	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560016-31560037:+	63	51.578042	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560016-31560038:+	272	222.686152	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560016-31560039:+	1	0.818699	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560050-31560070:+	2	1.637398	N	mature,MIMAT0000459
hsa-mir-193a	hg38:chr17:31560050-31560071:+	5	4.093495	N	mature,MIMAT0000459
hsa-mir-193a	hg38:chr17:31560050-31560072:+	7	5.730894	N	mature,MIMAT0000459
hsa-mir-193b	hg38:chr16:14303980-14304001:+	1	0.818699	N	mature,MIMAT0004767
hsa-mir-193b	hg38:chr16:14303980-14304002:+	6	4.912195	N	mature,MIMAT0004767
hsa-mir-193b	hg38:chr16:14304017-14304037:+	1	0.818699	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304017-14304038:+	17	13.917884	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304017-14304039:+	86	70.408121	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304017-14304040:+	4	3.274796	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304017-14304041:+	1	0.818699	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304018-14304038:+	1	0.818699	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304019-14304039:+	3	2.456097	N	mature,MIMAT0002819
hsa-mir-194-1	hg38:chr1:220118206-220118228:-	75	61.402432	N	mature,MIMAT0000460
hsa-mir-194-1	hg38:chr1:220118207-220118228:-	30	24.560973	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891403-64891426:-	12	9.824389	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891404-64891426:-	75	61.402432	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891404-64891427:-	5	4.093495	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891405-64891426:-	31	25.379672	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891405-64891427:-	2	1.637398	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891406-64891426:-	1	0.818699	N	mature,MIMAT0000460
hsa-mir-195	hg38:chr17:7017627-7017650:-	1	0.818699	N	mature,MIMAT0004615
hsa-mir-195	hg38:chr17:7017628-7017650:-	1	0.818699	N	mature,MIMAT0004615
hsa-mir-195	hg38:chr17:7017663-7017688:-	2	1.637398	N	mature,MIMAT0000461
hsa-mir-195	hg38:chr17:7017666-7017683:-	1	0.818699	N	mature,MIMAT0000461
hsa-mir-195	hg38:chr17:7017666-7017684:-	1	0.818699	N	mature,MIMAT0000461
hsa-mir-195	hg38:chr17:7017666-7017688:-	11	9.005690	N	mature,MIMAT0000461
hsa-mir-195	hg38:chr17:7017667-7017688:-	9	7.368292	N	mature,MIMAT0000461
hsa-mir-195	hg38:chr17:7017668-7017688:-	18	14.736584	N	mature,MIMAT0000461
hsa-mir-195	hg38:chr17:7017669-7017688:-	2	1.637398	N	mature,MIMAT0000461
hsa-mir-196a-1	hg38:chr17:48632532-48632554:-	41	33.566663	N	mature,MIMAT0000226
hsa-mir-196a-1	hg38:chr17:48632533-48632554:-	75	61.402432	N	mature,MIMAT0000226
hsa-mir-196a-1	hg38:chr17:48632534-48632554:-	6	4.912195	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991762-53991782:+	2	1.637398	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991762-53991783:+	72	58.946334	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991762-53991784:+	42	34.385362	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991762-53991785:+	20	16.373982	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991762-53991786:+	1	0.818699	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991763-53991784:+	1	0.818699	N	mature,MIMAT0000226
hsa-mir-196b	hg38:chr7:27169527-27169550:-	3	2.456097	N	mature,MIMAT0001080
hsa-mir-196b	hg38:chr7:27169528-27169550:-	44	36.022760	N	mature,MIMAT0001080
hsa-mir-196b	hg38:chr7:27169529-27169550:-	142	116.255270	N	mature,MIMAT0001080
hsa-mir-196b	hg38:chr7:27169530-27169550:-	2	1.637398	N	mature,MIMAT0001080
hsa-mir-197	hg38:chr1:109598876-109598901:+	2	1.637398	N	precursor
hsa-mir-197	hg38:chr1:109598877-109598901:+	1	0.818699	N	precursor
hsa-mir-197	hg38:chr1:109598939-109598962:+	1	0.818699	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598940-109598959:+	1	0.818699	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598940-109598960:+	1	0.818699	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598940-109598961:+	36	29.473167	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598940-109598962:+	418	342.216218	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598940-109598963:+	14	11.461787	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598941-109598962:+	1	0.818699	N	mature,MIMAT0000227
hsa-mir-1976	hg38:chr1:26554573-26554596:+	3	2.456097	N	mature,MIMAT0009451
hsa-mir-1976	hg38:chr1:26554575-26554596:+	1	0.818699	N	mature,MIMAT0009451
hsa-mir-1976	hg38:chr1:26554575-26554597:+	2	1.637398	N	mature,MIMAT0009451
hsa-mir-199a-1	hg38:chr19:10817428-10817448:-	1	0.818699	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817428-10817450:-	1	0.818699	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817428-10817451:-	8	6.549593	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817428-10817452:-	2	1.637398	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817429-10817448:-	1	0.818699	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817429-10817450:-	39	31.929264	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817429-10817451:-	91	74.501617	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817429-10817452:-	9	7.368292	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817430-10817448:-	4	3.274796	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817430-10817450:-	73	59.765033	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817430-10817451:-	417	341.397519	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817430-10817452:-	111	90.875599	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817431-10817448:-	1	0.818699	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817431-10817450:-	32	26.198371	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817431-10817451:-	97	79.413811	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817431-10817452:-	74	60.583732	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817432-10817450:-	1	0.818699	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817432-10817451:-	9	7.368292	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817432-10817452:-	15	12.280486	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817433-10817450:-	1	0.818699	N	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817433-10817451:-	1	0.818699	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817468-10817492:-	4	3.274796	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817469-10817491:-	1	0.818699	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817469-10817492:-	611	500.225142	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817469-10817493:-	1	0.818699	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817470-10817492:-	89	72.864219	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817471-10817492:-	10	8.186991	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817472-10817492:-	3	2.456097	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817473-10817492:-	1	0.818699	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144552-172144576:-	10	8.186991	N	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144552-172144577:-	2	1.637398	N	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144553-172144575:-	3	2.456097	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144553-172144576:-	17	13.917884	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144553-172144577:-	6	4.912195	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144554-172144573:-	1	0.818699	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144554-172144575:-	64	52.396742	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144554-172144576:-	186	152.278030	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144554-172144577:-	11	9.005690	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144555-172144573:-	10	8.186991	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144555-172144574:-	1	0.818699	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144555-172144575:-	156	127.717058	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144555-172144576:-	779	637.766589	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144555-172144577:-	229	187.482091	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144556-172144573:-	1	0.818699	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144556-172144575:-	66	54.034140	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144556-172144576:-	178	145.728438	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144556-172144577:-	106	86.782103	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144557-172144575:-	3	2.456097	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144557-172144576:-	8	6.549593	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144557-172144577:-	18	14.736584	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144558-172144576:-	1	0.818699	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144591-172144615:-	2	1.637398	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144592-172144611:-	1	0.818699	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144592-172144614:-	4	3.274796	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144592-172144615:-	574	469.933276	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144593-172144615:-	92	75.320316	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144594-172144614:-	1	0.818699	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144594-172144615:-	10	8.186991	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144595-172144615:-	17	13.917884	N	mature,MIMAT0000231
hsa-mir-199b	hg38:chr9:128244744-128244764:-	1	0.818699	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244744-128244766:-	4	3.274796	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244744-128244767:-	25	20.467477	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244744-128244768:-	8	6.549593	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244745-128244764:-	2	1.637398	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244745-128244766:-	103	84.326006	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244745-128244767:-	277	226.779647	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244745-128244768:-	20	16.373982	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244746-128244764:-	14	11.461787	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244746-128244765:-	1	0.818699	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244746-128244766:-	229	187.482091	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244746-128244767:-	1196	979.164108	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244746-128244768:-	340	278.357690	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244747-128244764:-	2	1.637398	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244747-128244766:-	98	80.232511	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244747-128244767:-	275	225.142249	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244747-128244768:-	180	147.365836	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244748-128244766:-	4	3.274796	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244748-128244767:-	17	13.917884	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244748-128244768:-	33	27.017070	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244749-128244767:-	2	1.637398	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244782-128244805:-	1	0.818699	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244782-128244806:-	5	4.093495	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244783-128244806:-	197	161.283720	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244784-128244806:-	47	38.478857	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244785-128244806:-	17	13.917884	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244786-128244806:-	8	6.549593	N	mature,MIMAT0000263
hsa-mir-19a	hg38:chr13:91350938-91350961:+	1	0.818699	N	mature,MIMAT0000073
hsa-mir-19a	hg38:chr13:91350938-91350962:+	5	4.093495	N	mature,MIMAT0000073
hsa-mir-19a	hg38:chr13:91350939-91350961:+	12	9.824389	N	mature,MIMAT0000073
hsa-mir-19a	hg38:chr13:91350939-91350962:+	41	33.566663	N	mature,MIMAT0000073
hsa-mir-19b-1	hg38:chr13:91351207-91351229:+	5	4.093495	N	mature,MIMAT0004491
hsa-mir-19b-1	hg38:chr13:91351245-91351265:+	2	1.637398	N	mature,MIMAT0000074
hsa-mir-19b-1	hg38:chr13:91351245-91351266:+	2	1.637398	N	mature,MIMAT0000074
hsa-mir-19b-1	hg38:chr13:91351245-91351267:+	49	40.116255	N	mature,MIMAT0000074
hsa-mir-19b-1	hg38:chr13:91351245-91351268:+	67	54.852839	N	mature,MIMAT0000074
hsa-mir-19b-2	hg38:chrX:134169683-134169705:-	1	0.818699	N	mature,MIMAT0000074
hsa-mir-19b-2	hg38:chrX:134169683-134169706:-	76	62.221131	N	mature,MIMAT0000074
hsa-mir-19b-2	hg38:chrX:134169683-134169707:-	1	0.818699	N	mature,MIMAT0000074
hsa-mir-19b-2	hg38:chrX:134169684-134169706:-	50	40.934954	N	mature,MIMAT0000074
hsa-mir-200a	hg38:chr1:1167878-1167898:+	1	0.818699	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167878-1167899:+	30	24.560973	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167878-1167900:+	180	147.365836	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167878-1167901:+	1	0.818699	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167878-1167904:+	1	0.818699	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167879-1167899:+	1	0.818699	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167879-1167900:+	7	5.730894	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167879-1167901:+	1	0.818699	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167916-1167934:+	1	0.818699	N	mature,MIMAT0000682
hsa-mir-200a	hg38:chr1:1167916-1167937:+	11	9.005690	N	mature,MIMAT0000682
hsa-mir-200a	hg38:chr1:1167916-1167938:+	17	13.917884	N	mature,MIMAT0000682
hsa-mir-200a	hg38:chr1:1167916-1167939:+	72	58.946334	N	mature,MIMAT0000682
hsa-mir-200a	hg38:chr1:1167921-1167939:+	1	0.818699	N	mature,MIMAT0000682
hsa-mir-200b	hg38:chr1:1167124-1167145:+	1	0.818699	N	mature,MIMAT0004571
hsa-mir-200b	hg38:chr1:1167124-1167146:+	4	3.274796	N	mature,MIMAT0004571
hsa-mir-200b	hg38:chr1:1167125-1167146:+	1	0.818699	N	mature,MIMAT0004571
hsa-mir-200b	hg38:chr1:1167160-1167178:+	4	3.274796	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167160-1167180:+	2	1.637398	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167160-1167181:+	41	33.566663	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167160-1167182:+	109	89.238200	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167160-1167183:+	66	54.034140	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167161-1167178:+	1	0.818699	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167161-1167182:+	1	0.818699	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167161-1167183:+	1	0.818699	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167165-1167183:+	1	0.818699	N	mature,MIMAT0000318
hsa-mir-200c	hg38:chr12:6963703-6963724:+	4	3.274796	N	mature,MIMAT0004657
hsa-mir-200c	hg38:chr12:6963703-6963725:+	130	106.430881	N	mature,MIMAT0004657
hsa-mir-200c	hg38:chr12:6963741-6963760:+	3	2.456097	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963741-6963761:+	1	0.818699	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963741-6963762:+	4	3.274796	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963741-6963763:+	32	26.198371	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963741-6963764:+	47	38.478857	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963741-6963765:+	61	49.940644	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963742-6963760:+	25	20.467477	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963742-6963761:+	2	1.637398	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963742-6963762:+	6	4.912195	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963742-6963763:+	482	394.612960	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963742-6963764:+	4890	4003.438536	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963742-6963765:+	11349	9291.415940	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963742-6963766:+	21	17.192681	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963743-6963764:+	3	2.456097	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963743-6963765:+	4	3.274796	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963744-6963764:+	1	0.818699	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963744-6963765:+	4	3.274796	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963745-6963764:+	1	0.818699	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963745-6963765:+	1	0.818699	N	mature,MIMAT0000617
hsa-mir-200c	hg38:chr12:6963746-6963764:+	1	0.818699	N	mature,MIMAT0000617
